voltage,current,frequency,active_power,reactive_power,power_factor,fault_label
215.3839509734955,3.2369870602279405,49.920033231850496,397.4564657803709,1741.1170264694317,0.7496738975776382,0
239.48695863268114,18.316057475394043,49.58009938208253,1429.1034759018805,83.42860897900262,0.7775835497520202,0
217.09336179387165,14.582251458114666,49.39464684605818,4931.6801869213205,1408.7868107838185,0.7591539885634045,3
213.39615191662193,10.236720037532532,49.80118618998327,4400.395048816222,581.4317828989019,0.6086308477332752,0
220.62515187706168,17.482165270064666,50.67910745546005,3950.432109378047,938.2449337919054,0.8489060207750656,3
214.1162925228411,12.6957501250836,49.69345161139329,4655.146310452035,294.4010657030618,0.9050298314182165,3
231.0476675699424,0.5430272694104499,50.46492183488979,2015.4066020787186,1932.8383138894467,0.6309951881846583,0
217.23053564626562,17.055250504151044,49.88799999865516,4491.893758183884,762.9587050396738,0.8628946968280771,1
217.9259081552994,18.393096566229573,50.034726595386374,4801.523784501663,1518.2168200642363,0.8302108262159671,1
235.5746794488555,6.408585449367039,50.8838819089311,319.34931101070816,803.1170768729916,0.7963142326334386,0
215.9163292427332,15.581825679947727,49.294389624736326,4761.229694705877,907.771527757217,0.7041248303661323,1
216.7964705584702,12.069736209101778,50.43574720247946,1078.0059432241496,897.997724503752,0.785854956885515,3
214.17762828034037,0.6654543124224932,50.817503021834774,2715.7313802396743,1429.8121317023517,0.6477291214036748,0
214.70660004121183,3.2370976852528544,50.29437516041274,2126.443031153828,553.4430743704038,0.6061025448649445,0
233.25579456391168,17.767616519207238,49.24577305459034,4927.822569953933,754.5287738306399,0.7234676116558537,0
212.37303850277794,8.95033711360047,50.46693084416447,1146.4895822684196,1924.4171554479456,0.7396229754620143,0
212.57528766315195,13.921886472715608,50.95681166473378,4012.949853011452,1835.9319676755172,0.7676697523452074,3
219.7715034561837,10.777261466334103,49.22018712450742,4553.82978284149,1032.6085958823808,0.8527794772417524,0
218.9640721831648,16.611574906089224,49.911601248342336,4633.27392468783,1892.611236407203,0.6844966684056029,1
217.43834501925423,9.634095356769022,50.17942842642137,173.20432790511376,1657.7114901410293,0.9120400467559633,0
221.03026481208985,14.940609409892478,49.72903400966471,942.6049046832042,535.5616766179847,0.9604628883592969,3
210.23062241910603,5.036420521905976,49.39049610524275,1816.3004414461675,486.0653771401493,0.8095955131898259,0
237.26621486532414,0.4776768338088644,50.20574896006989,3011.485016728815,1528.2427229171624,0.9260217249025275,0
228.5713246649493,13.364677568719582,50.23103720918059,578.8515555383949,1615.401092610222,0.8465506924776969,0
232.4559153702965,1.2952386583205233,49.527877078603076,1498.7133101808786,20.19726362499208,0.6221563330468415,0
228.12150132410255,4.695156361670872,50.80445728023823,3933.8848138079015,1607.596705181814,0.9448188352233917,0
210.96900048411123,14.970998648432222,50.7155910056218,2719.4975958956984,862.5872749769068,0.9445434316590554,3
216.6117693416667,17.676137530460597,49.143124807255724,4284.909310364334,161.39702561280055,0.8193496117749962,1
235.8207886803168,5.524589178713331,49.132447115232054,3615.755303571321,645.4208341898386,0.963437199815778,0
230.19123804792233,7.076550459265865,50.09367575231178,4503.650409206313,1101.3177020329265,0.7332397348107019,0
212.08854525133506,0.33320626837585854,50.153880200966434,1714.2723351999307,1396.9866626552139,0.9993197693444029,0
229.4280941250316,18.75457824735175,50.961725865065645,4248.116562503157,224.811559914011,0.9400064348070819,0
233.53557819305536,9.944876114527691,49.57437258708343,4265.184691635335,743.2939936169698,0.9071669436156228,0
238.89819550902754,19.187166906575307,50.01205363348057,4882.125354399088,1101.9290923243489,0.6278491437504287,0
218.2306857716596,12.94065582652545,50.07385799459561,3498.7814296411734,1571.0226793869545,0.7222019153707885,3
235.55885792064402,13.98401595223375,50.62806939704174,3780.178777321161,151.47741671299443,0.8328687161908106,0
214.23956251560216,16.04217779413887,49.712306285295305,353.87831553303664,189.31790120947812,0.6656565192453424,1
228.40755563180215,15.905319856089136,49.814523517199284,3250.6101740792474,75.77774453550367,0.9120538625579315,0
234.97694960107597,19.744620317889556,49.38608984272117,417.64265589981807,15.463685161560603,0.7027423358825969,0
218.80294455794265,3.0784910427982637,49.902299191060656,3518.604733065283,1220.3806946295656,0.9651571928408196,0
217.30654312757878,18.299147485083505,49.64147590472591,3560.1108604673223,1669.7465793421038,0.6065849093747913,1
224.25775722625662,18.648051251247935,50.56132222537153,769.7791504084722,1384.0181524034479,0.7189694681061075,3
239.80876278367833,6.321255005992652,50.99662069195729,1137.7351871296005,1683.6568504421032,0.7054399834964951,0
236.67878793287008,8.71590359791027,49.323021576415655,4437.114537975944,1572.7286195180359,0.7653543481713155,0
230.9195127930394,0.4801473458473926,50.02068040659447,4515.86446286245,105.8863201002076,0.9961999982591956,0
228.89566751508937,17.48994647737241,50.50893784183794,1925.3946238989915,1084.40252921188,0.9035427307989169,0
218.0555679175505,19.57339610181065,50.93846778392283,3095.182601049132,1967.6575295367195,0.8333041802088222,1
218.68683626088992,16.855239352332603,50.60442190434417,3979.559371843906,460.8780421594221,0.829260692613689,1
236.63412382380812,9.742823844476568,50.18471124889904,2096.9822873100106,742.6023235544687,0.9363418528522036,0
237.98246386715908,16.554163519449578,49.75103910111093,2224.26710255576,1491.6213203422853,0.6277919882721962,0
226.49225003026882,19.113225924337847,49.92470808201833,2443.554402119287,434.2663169731571,0.8131789272775705,0
220.16436261859045,12.526919363375308,50.56949467201501,3772.4698971628623,774.6682528345934,0.9596804818755826,3
230.3655181617774,11.2771424932263,50.2870401642186,153.93554916259876,623.0760048456043,0.8565698126400662,0
230.4580794726783,5.672238121044877,49.16954247034561,2217.5129954325353,1987.349738604823,0.9247778311078585,0
233.03555095992613,14.715936405475764,50.32942897109399,1692.5109625369005,1425.5242725497817,0.8215319749769147,0
236.10278526874907,3.191860789017724,49.34115764613496,123.1960212265243,96.05899065582224,0.7556529386683551,0
231.7703332892953,1.4720087820986594,49.08476760777055,1762.1554976416144,1734.0617796215563,0.911227632729952,0
227.1869563783094,19.0788012786321,49.2045107962633,4771.572416513015,1513.869140588134,0.9700814956695871,0
212.62954505232423,14.349416026058579,49.62663749000571,1513.2907437666909,390.19997731894284,0.7660183823666739,3
229.62212022977198,16.944547523661157,49.358059185846166,903.118282344903,1548.9264524961666,0.7732022151593818,0
230.0154732095248,19.58649014748232,49.61496011342235,351.5656675133344,1457.2388410266326,0.6215282944625437,0
223.02825825827682,4.982594602565658,49.904619961628995,545.2301275665544,231.62960083603124,0.97421895198872,0
219.81482752568783,2.711916868951061,50.655387536132714,3800.051693710227,949.8158800070094,0.7335589929372182,0
230.753571616086,4.396920532891649,49.76908278855976,2619.929791156743,1458.5812088279492,0.9038438297287331,0
212.5915012728741,5.728765885191802,49.487397450186414,2881.119606677493,853.7981260085521,0.887858639857357,0
231.05076499029596,3.890495590309282,49.81694606758916,1195.228447336663,1590.4054060615335,0.9678815442904736,0
213.66371493013136,3.1880334702141666,49.00299672799553,3632.0687579740274,1977.2840395373735,0.7158660017821639,0
224.35954032863813,2.9767144214274732,50.39713886216105,4981.817026318682,1458.7841971954817,0.7461342146271933,0
239.37484429513412,7.642004522756725,49.88803695223434,3316.3233242737483,545.967981833345,0.9216068133423497,0
229.7155142708743,17.3169861811145,50.48876757230994,40.4761618158167,1738.8342303592792,0.8031090608993476,0
231.3528379967487,5.553780190699838,50.91817746990797,1177.3520117296675,1810.8511039133261,0.9913470840494509,0
224.8428078006474,14.079907211833142,49.050112559521224,2493.567016830497,1149.834480131742,0.9950871630084419,3
211.59605891218777,4.754626185475179,50.89273441564332,526.1832554245816,1423.0273422087237,0.9125685829241172,0
239.22041884053763,8.431362191210487,49.678938870746606,1045.2826236985213,678.1667673693197,0.6386302535438774,0
223.5623516643798,19.023083128773898,50.098810966684376,3207.1302732916297,1696.0172968148534,0.899885850828734,3
226.59243096468958,8.168284591278125,50.17046007057469,932.8089691725122,896.2764385546467,0.6759449375873801,0
215.43888102796154,12.429732758254486,49.64185010275084,3526.9655144575236,1146.3804785171644,0.7619438901430446,3
227.74669359533985,7.800042820362776,49.21626066172541,2063.3358873736397,796.1425086265248,0.8468492175302169,0
219.78882172795335,8.10718547567113,50.94091892369062,149.88154764928484,156.1674301684024,0.7165937766472763,0
234.9973841768441,11.20504869608455,50.0187202049822,1456.5899290268146,797.031343760918,0.9897093441336314,0
234.7104290440892,10.952758818604519,50.382175417021465,1835.5846354133394,1369.2063233278566,0.6667690665583671,0
239.77518190339705,5.985265605001953,49.70081209242725,4623.956565608858,1068.247833405944,0.6801472646028498,0
239.25936158474192,9.489317385838154,50.433328219193,524.2637960512919,1723.9808602287828,0.8460857724220403,0
222.59732507089427,11.632022755471684,50.87895322020843,4649.808765365869,1624.1932391630878,0.9675080514429953,0
216.8573098384441,19.3890046989118,50.44487299097509,4857.602499408527,650.2565783386385,0.8017491427915338,1
214.5151107464011,3.90388060567328,49.30763949498331,2248.5062674009405,62.01681179629759,0.9508353814802735,0
239.08055717396945,16.653226155619546,50.11066997852408,1397.6890085783239,1783.8324277039558,0.619090671631604,0
230.19412787485183,14.927033334682221,50.44176079428866,3965.0071726627507,1689.792678892841,0.6648765954996401,0
212.37892388554712,4.3605614605342495,50.70136726089196,1161.413728041385,738.6518202026659,0.97397642843512,0
216.7176258714304,19.400581799800083,50.42530075314606,2465.1684308605404,502.52192096948465,0.8873175679816392,1
238.94071579381853,1.3722976058504632,49.40195027760728,1801.6732259658702,1092.9734434643685,0.799469114222204,0
237.01557377280182,0.09159307803555894,50.28492950088844,1976.657765589911,356.9548238391511,0.6794923647657657,0
210.5330206669324,16.959242252981305,49.79856356578968,1631.3561340444148,1412.5415119212034,0.6196800299503862,1
234.28363921249755,4.657970246030299,49.934961234252064,1462.9410753511884,1614.580978073157,0.7745347265247831,0
229.41579891391729,0.3903594260791299,50.02130895181033,813.5833114050406,67.35036693019558,0.6835380071547489,0
220.3385736419336,7.5600585152025035,49.911982195676934,956.8222644074298,1766.6011007813959,0.733470475860396,0
216.66145654936005,10.222308071445184,49.736872067063416,3784.0206232707646,1241.2679167714946,0.6067616547375398,0
227.18391909945223,9.172454737468975,50.99617775997651,2234.666874853095,189.42707245801182,0.8631194625856047,0
238.84802732412572,3.5224010115014326,50.077427711908385,3505.2900895492003,795.9996100280244,0.9825257339804666,0
237.30584555940516,2.759839054029929,49.8660196320774,2601.849001735267,481.5218158058823,0.7008921959520593,0
222.5450484300958,13.241031902262359,49.26300590556338,2298.118375237353,140.4756164657468,0.8066208386795528,3
229.7811114346945,17.519091343143298,50.05783586350622,1709.4954899964316,1079.1246466171615,0.8583240888364845,0
225.52645393898783,19.37806035819913,50.3105007640598,3600.5411642539793,1972.4768689368602,0.9650812952349014,0
228.42307449119596,6.946825084131392,50.284519472598475,4275.542633516029,954.5781191002383,0.8555600633278055,0
216.60002793039303,12.966591120267836,50.764698504327825,477.4820653375833,1356.6862154825324,0.6064801892221465,3
223.5813235177396,8.713524415989903,49.46073025787343,362.3001025932687,1072.1512175769171,0.7832199246426289,0
220.5285014578221,13.578785311107877,49.40661363128891,1703.8355899361895,908.0048468090179,0.6456382351465506,3
226.6562705660198,5.27431418311034,50.48803144918059,4852.658892093017,482.4384390797132,0.7172681605017255,0
219.99929305512583,11.219918468187515,50.94665215080086,2931.5552111312836,673.8914098343855,0.7102256206637086,0
237.9420125348609,18.631255577308142,49.68394688143795,1785.323293247919,52.070071783564046,0.8849339965859562,0
225.2116283155392,15.084372243767257,49.308406239162835,995.836649440473,1032.8802974316716,0.6457400683475736,0
229.47634792944262,6.806109745920104,49.94773028564912,1906.423221395242,1221.1422683648973,0.6660673857755599,0
234.19316422116987,17.837497672358943,50.52567506603193,2017.2573086116058,112.58128873392681,0.9272217314830542,0
226.70349184186563,15.010062823894659,49.63837964978875,2526.88523657969,109.16264331051484,0.6747735373862185,0
221.75306168844173,9.975155338185564,49.282594475875655,495.55123982349846,1306.988329935316,0.7421437069590091,0
219.4860700701577,14.782787861076322,50.395936479272024,3590.3697100810555,495.1759316757671,0.770981097858523,3
210.32560661612624,12.66417261447289,50.44974631544321,4764.003297376744,616.1970143335101,0.615092683945571,3
216.0217676569767,6.746163670377651,49.47607235438171,3759.8604422187173,406.2176126844523,0.9540318736179728,0
227.0144623142679,12.787638977602757,50.806289741017224,2406.9481802793025,1053.800022033183,0.7138132169246396,0
227.9939564298011,7.0339173207696515,50.87665677523967,2885.21600573369,741.0472617683741,0.6646766071245567,0
230.34800450034155,10.157163369605904,49.57111528938762,2647.00798032036,1687.2679614146152,0.8198541492729218,0
210.26804209322873,5.9833318233739075,50.33920527660326,3709.424203098867,49.772196062852544,0.7910926701334422,0
214.8341722474248,5.5638534265311534,49.988705588274506,1522.8850103165282,680.9037136188183,0.7932613535310913,0
221.88616104384002,12.988939035142025,49.96305320949861,4772.851049275969,627.2889699543144,0.973284991646142,3
213.0055354923932,19.59970736186075,50.053561326634714,1302.6399754392864,1908.7134112775507,0.7692684181958824,1
224.75018845507242,3.55324661071331,50.0820646152764,3424.580724634278,801.6966271071009,0.739461517585973,0
233.92239946589504,7.700550338696446,50.79304825457776,4405.880201750955,1885.064487815732,0.9065199955813336,0
229.6536265184372,19.0791778105373,50.461427485678755,1976.847070155377,625.24728094499,0.6880613291638651,0
234.145141260902,12.819032631004283,50.641942831343094,1615.6459655239119,552.6613109838783,0.661585142706277,0
211.26441812807184,15.659273726297467,49.37145615711147,1661.0602200196067,1999.8993632322308,0.7526093656570133,1
239.05938880468977,16.39556607632802,49.65175504949107,2967.6959804076523,1233.3826947912032,0.6701353881967216,0
226.78965014135002,12.999141492923467,50.236394984282086,4365.682630834915,897.7910955507471,0.7826712587472895,0
235.68143828018714,6.298585260780265,50.238065176040486,1117.3536475247543,1054.7724883953942,0.6054285784648438,0
231.88143073087102,15.409029006610513,50.348432905369194,4976.374974154181,409.65157911815095,0.9139969782470637,0
223.54884276259992,18.977263725157346,49.95354076656283,4158.6185124871035,828.6797746341297,0.7762890106403545,3
236.39144780155894,15.916881085714769,50.80190256620483,677.4142842521219,155.76598495189796,0.8171613925188728,0
214.95261054927187,18.34286162261242,49.77694859138176,379.39863411997953,1646.3562371348455,0.8411501018410186,1
224.02016504036155,19.94131558348963,49.63697630495604,3151.4073702218134,173.36490879294587,0.9763609982105143,3
216.75315512049877,13.649295448288932,50.6363469123142,966.1525599435272,1784.8253142970473,0.7420810801746534,3
229.07244061909498,9.044646898382096,49.35795020366917,4762.266832332856,1823.4639804504427,0.8639846838241068,0
226.81732875130893,6.831253049313995,49.4998606286324,4722.224278317741,1880.9416734461363,0.9863658409707143,0
219.91432975651242,3.176347135031614,50.71048599156353,4120.076467040004,1841.6983186264772,0.7525749123951146,0
228.52462721429706,17.032280268626096,50.46556940505719,2723.128820815729,420.10293949295897,0.8504739879627642,0
218.5625124024292,18.32081871815379,50.07917896115744,443.09409268936673,875.8807128470798,0.8182473208627934,1
229.66478220417036,2.2040767294626296,49.39860815574977,4373.068667213578,670.1113367805209,0.9789252126861692,0
215.27911579593945,16.533832718010277,49.63253863621136,4434.605657984883,142.13712871146922,0.6466339320208481,1
226.0492515724122,13.908077143859716,49.91522645545686,2399.505126527335,749.8096308341746,0.7595480384671082,0
232.0636109021393,19.324819373066614,49.315242061986034,3831.314027432117,1546.9940591445115,0.8028887566187164,0
222.9822086147619,11.744944574467556,50.478233410144234,736.5716698009272,1714.7902891843087,0.9053232693568867,0
225.40350972013468,14.731216079984398,50.172015780487136,2006.8338722599406,1845.964424013212,0.6128784703398831,0
216.1731736345966,15.783054469965283,49.05006451199351,519.9670428457937,1348.469116492602,0.928870397453291,1
231.66145256566963,15.941986382694996,50.43846414137641,3143.702213207778,1116.189736926136,0.8909136104708407,0
211.590758012544,13.080927345017425,50.062297280576445,4985.181567673096,304.0177444268799,0.7485923311468214,3
236.3845039904609,19.407740885563666,49.26501429937695,1309.10510793048,1082.2869953794939,0.9512375844090634,0
233.2358364616654,14.681665635761679,49.785052630253226,1464.864836831854,768.2904520830427,0.633020361721615,0
220.12299899672018,11.113774300049425,49.76180189681713,585.2501762707668,1650.6530870067168,0.9100341364672612,0
234.93540681286157,0.6691828006293221,50.3978578463162,2401.8654085981307,1387.4227403010811,0.6630162642511571,0
230.4513615019559,9.246851511715645,49.899840950203135,1487.6145023589554,128.66882427588556,0.8847081240261371,0
231.03294586046866,8.575505313154217,49.046316466040125,2573.533145575336,1077.0961803743,0.7551733149306485,0
219.49205756298886,5.029589935838907,49.67350634429275,1833.6922005530105,1857.4119673665236,0.6128585231711331,0
226.88716309225245,7.555244635515004,49.43386633156953,4182.529775936409,1349.0190345866097,0.7279582405689519,0
228.98090453543392,9.776774624682822,50.51106456967909,2922.602476851941,1570.9535380535847,0.6729061176438915,0
235.19954916539166,2.51850061444048,49.295822060584136,1562.584498046995,126.73569391574424,0.8259027528793869,0
236.76353909787446,2.9134596368368615,50.03874125449457,914.2440460726242,1156.3654376661132,0.9177538676273078,0
223.1995850118759,8.563461289422012,50.03773036305179,1809.7374499050761,1370.6497012889756,0.9332104297430177,0
229.29863687570452,9.444516241408255,49.99934921726555,4094.4805252991882,1359.8210265001492,0.7314384231499533,0
236.91603511357698,6.420808259307938,50.2968264709992,3533.34724734909,921.9907356991013,0.9320580214134074,0
224.3608863728456,18.75476069351697,49.74784014899238,1182.705269662474,1258.79260653895,0.60897533702523,3
220.87051538975732,8.584205310738684,50.000974600995185,2994.013654192994,1610.8605423394047,0.6770445678079818,0
233.94264923147023,19.43185728241336,50.67987498268557,4251.97401763847,1809.4572403438397,0.6581310701015558,0
218.56549693381345,6.525667263164749,50.09398131584669,4186.91465295751,777.0581440288291,0.742008897294557,0
231.57513446465364,1.4642570770194774,50.33975218491521,1686.3981552489338,1213.4928308925205,0.6645777667459175,0
227.04734052928023,3.335955019215413,49.70996435403785,124.97943181566329,437.81935399796646,0.8004662327978485,0
215.6861515388926,4.351328990701071,50.922233766581314,559.2725410873034,8.042572181444108,0.6475941490677675,0
211.36751678669748,8.10994644003448,49.67247559762747,3134.9726527794464,52.365613566913495,0.7135433814032646,0
228.953559156235,13.159345439394626,50.27456851452628,3177.899778081658,650.4538968759138,0.9005382889588475,0
217.05164832974486,5.218032972068281,50.91883232582162,4819.762466836573,706.2491638720272,0.7827890633579015,0
227.9906338329696,10.567609759242869,50.3782895136069,2306.2495978133106,1527.4161538777162,0.6925445158000839,0
238.23049863710457,5.631655960295561,50.75636754363336,2499.2979806472604,482.77621318930966,0.8446038205449423,0
222.63822590171551,18.93564364897865,49.36476052427445,1540.6555566718127,392.3872931677714,0.7309682186443154,3
238.76671490350938,0.7897630887850848,49.42125210380719,4908.574725569537,1671.5406973773004,0.8994077842995067,0
221.80837066595254,16.46196576713919,49.89407463545834,4291.2877073708305,748.5250758524875,0.8643605290762051,3
234.18618289221706,13.082092909447883,49.64716104577383,4013.0677526563823,1462.8744215325664,0.9244475228901367,0
223.67009062144734,8.379379615289881,50.429753293876765,3408.1438107373897,1646.9833671404958,0.9033679928674784,0
228.3618888402362,7.3075535272416765,49.216601460349096,3405.964424187419,1869.9569381057986,0.7009901842981698,0
213.25277671726275,13.368039524641318,49.78891547743586,3574.828986607424,1419.289730043026,0.9638284094981876,3
234.10831743253553,11.244457068884532,50.88364322832837,1563.611190858637,963.6757854358693,0.6149878274553042,0
220.50940572114794,11.352738095918156,50.01974339031767,3454.4371448754896,502.78177986180197,0.6908920690492334,0
224.602064601416,11.039537071931417,49.92753590101937,706.1524914418021,41.92771266029638,0.9720776062569185,0
213.95830156216454,9.973610695009238,49.92882424092349,3645.009621646581,1022.4807695589675,0.7862677761364673,0
227.4230922833894,8.488754763265637,49.15545123928065,3800.4526726972736,933.7506150473207,0.7308476296402255,0
