voltage,current,frequency,active_power,reactive_power,power_factor
225.70315063606964,3.743640972780742,49.40659456212324,4459.883006026139,962.5520872284585,0.8162331943548901
229.47296990319865,15.028654423290138,50.404810370948056,1516.4778078962122,190.81212378943403,0.8288437820789921
214.74817027479187,8.840568134050141,49.078295020274396,1935.8346837558365,520.3999766752725,0.9320036620300585
215.48837205596294,15.395929216613478,50.411419712823026,4633.721148640927,1027.8281840701347,0.8958329363223733
218.6263753625038,10.85834637156071,49.20137083752838,4177.430649650935,1071.7031794001389,0.7164439535781575
233.0597341177098,14.301695481622518,50.65800161112798,1329.4481589575623,547.852524705892,0.8566213168791633
216.19283754079697,9.476257357539337,50.183246658272566,2003.8651585020773,1120.0295976777293,0.8546603950330014
228.0051601793361,12.690115109930238,49.74543689100408,2055.7606284850476,907.3863117784205,0.6952956467485393
239.02618675940099,15.54997942894953,50.56147964033653,2110.075459872195,1406.1528116037637,0.6678413570687348
237.4131335919688,8.100502822905577,49.84374759374657,1286.531278540156,1990.1711374657884,0.6333067793780746
221.2669834074366,1.6826661675196886,50.04065799670846,3286.4869852920942,741.9114400910755,0.6106628317113572
228.2434439383187,5.652611980016358,50.75190372127402,926.2136494402762,1242.573449419518,0.6391587896524266
232.67805567741286,10.927691634835275,50.30570763994893,495.7146234629828,1794.8951568963032,0.7032612525715791
228.61966244894293,6.045416869984981,50.739460760595705,3228.899297313095,589.064893924458,0.8746140404143744
233.92737043844159,12.67889783265845,50.822112173029105,2465.8378826216344,705.5772600825221,0.6855221009797756
221.2692438521825,9.588895832086875,50.470475323343656,1216.7837073296828,441.37223810556117,0.7496213704374235
236.366594342724,5.228246373746128,50.99740231643431,2303.632188925074,312.96567148161716,0.8813303890960265
225.2357868875927,18.830022278527828,49.711305625129405,721.0208882333042,1849.3411914390244,0.9149538781089613
229.65462140919863,7.4519871605270716,49.41737135969872,2178.7382598882004,1755.0791155907868,0.8634855805345925
217.26679894728449,10.193008330527356,49.039215453852265,1109.3962325091793,1485.2205042610874,0.9651994251153754
239.3734190876491,10.02671679999856,49.27238453393429,4515.136954877904,132.93977380059664,0.7536751789650629
227.0520504779036,2.649139190578056,49.43820117582243,128.06797960050187,79.36713850299681,0.9598810441697092
225.62841058163949,10.905282356298558,49.63747727084955,706.4368225933648,821.5989555370662,0.6452034418704317
213.26971443749684,5.113051648394061,50.42826556014144,2816.366398538593,1653.148449616061,0.92800726736405
213.02411024238094,0.5574016478612953,49.20781323975557,3627.738640308571,1970.7989916696056,0.7309526471295877
234.07600892005271,2.3622873217036244,50.03678265345528,192.78652610470627,963.7573259253658,0.6235241390855054
210.05984493689934,14.053847736520527,49.776804568806625,4598.282632586881,1488.579942635143,0.6824250801457866
235.90420647474613,4.005535041664676,50.16095274997187,2073.861405803332,161.44697224208304,0.9336178620909701
228.9002876853318,15.447287922905872,49.57273916333772,1339.55706017796,174.84959241886978,0.8406694105620428
224.92807071024933,14.580064308559574,49.68987071515017,2091.9887968889107,1359.0899008417034,0.7451659369268141
225.06398682238236,8.360058376371747,49.10860580210802,2184.7209590243183,893.9140662899214,0.6755915303728195
210.02035585339465,15.752423549499513,50.03293575684777,1970.7034744711311,1059.0566963507317,0.9578865590199829
212.35170386496938,13.158273735032058,49.483246136093065,599.6183786054543,949.4934287552248,0.6055487415658886
226.01859798055614,12.45455501208892,50.23393062025547,4681.2839201831775,1142.8727101690915,0.9126063624903363
236.19743753867118,11.460492072611874,50.54411492384989,3760.3773133945133,1054.9073252698524,0.8857037074626902
216.04045986759,0.70268486046134,50.500637618366326,4946.236384211028,1052.94185133854,0.7520428680792168
216.0148581921557,11.951493846222752,49.084087040258424,2020.4535230443944,399.2248934024163,0.7118302654163863
220.08731539022227,13.739378805256035,49.714723622950096,336.62450397488163,1464.0429897508516,0.6771062308782563
216.1074636701006,4.775583585248848,50.85583829306885,4380.987339931772,1508.2538686181338,0.7145351559953226
214.62192357232394,6.1443234871001495,49.5014288020919,2615.396893754515,1919.3947154358448,0.8670818841539326
210.06139571095312,7.5979376649489545,50.679257413466644,4667.1845177870255,535.176419265153,0.6371570009591075
210.6430013852267,17.550664209084132,49.529819365810965,2104.0599131900067,1102.551066718976,0.7576775070177266
236.22078228701824,0.5408058587882247,50.07796682095652,1724.3696675981407,113.89533042339917,0.8740297078793672
238.28529150386132,12.145461217751468,49.26809677319274,1574.8055116138105,494.5140759372415,0.8256836239497864
232.6706140154398,14.847139924358876,49.269557801397596,4916.413196895518,140.81305453755476,0.6662656483823222
220.51094781988755,19.83302946155607,50.13006941881177,4325.274439498238,91.50018808454163,0.9776263634523947
226.77381201617075,19.75773665848688,50.87556398029663,3137.2324462937268,1463.9494471970745,0.8585578532330429
222.02447479245183,18.252671151529405,50.815523981867074,1411.0730722359433,1225.4003359285791,0.733643699622262
234.83231898617942,5.163367387609583,49.79344359379946,4500.097687864209,1871.9409066878804,0.8913472939504357
236.37017490627838,10.18049065644324,50.95994801492213,1405.7913885582745,1587.9600603636165,0.7574909091262534
213.44889359707352,1.8784371561330704,49.897091511524,464.72409097688404,481.75046587310686,0.7633757523324955
237.84781872143367,12.111327500035285,50.618431004522144,2174.9701723001735,1937.7815412930515,0.8451725520136453
212.49073887587053,14.406503956055797,49.11730567885011,3567.0403833153814,1420.5977059657391,0.941332043272587
220.40497906126012,14.633307416924472,50.10094334174561,1473.2910449784342,1693.9093708522696,0.8806402048815628
232.13826339732037,19.0126633761203,49.891501719803664,916.5633655353478,1954.588457447343,0.7458282701192651
210.98955258513035,10.71013436621663,50.0074370982724,4905.8273720177585,1845.7421897204372,0.6643207882158277
215.42756679733665,0.45839848834064556,49.26417937507195,1179.6235583797554,841.009934980226,0.9936182261337808
224.92214425744567,17.294374782724525,49.432982508805004,3714.189541519901,1594.751400450082,0.9771333446660593
228.51493474355706,13.42160166592772,50.60994856510201,4987.536837540987,1637.3395408177328,0.7189955680337893
211.8639949175757,14.356538198698763,50.94438709796013,4575.595629731671,1433.493214510128,0.7160598023958014
239.48154174083268,2.4721820016816998,49.782417807652465,37.89943975858912,419.2137407715879,0.6065009428948017
236.83779519558402,19.613561732366456,49.004613841033176,2247.7706935689307,429.72319489475797,0.8877795175169954
220.86135121033584,11.25832089527674,49.60542429834545,3752.011883369643,361.75282828736874,0.8861659901918117
231.72688861640037,9.164360695866181,50.17076657237555,2992.9156348120096,612.7436073871015,0.9511395257621347
237.67780816080693,2.4860606573300226,50.147916739391725,2939.879647570806,130.40463182451134,0.8149053230338145
214.17063380115212,11.713026188964085,49.093670046813756,281.2901055083245,1619.86651218656,0.7731816968619594
210.27676100752623,10.229371393312174,49.811289426349155,4056.7597938249705,1770.508326764091,0.8229361434335145
233.30063650174324,7.965902606935888,49.461191970542245,3407.0037614857683,224.06733742453522,0.7578480848323557
230.61750676720652,2.201570788916092,49.836015508800436,2257.986032420773,736.5495023916186,0.8437682831476719
226.73525598675272,16.53715580904175,49.416267907273586,2195.0441280387336,1422.7546106322206,0.9438903699770469
213.89558972936263,13.64184944293581,49.18844155771962,566.9032428199694,1397.9576542434681,0.855273016769067
236.29564487233162,6.667161132942303,49.44181021339582,1450.3865201410754,178.80561586529308,0.8863626975164347
214.68110233488846,5.25428289889855,49.61755993458835,381.1913399321642,990.9692289415552,0.8108771439522526
223.28904470186444,9.757030764466261,49.81553584750912,4798.696688132983,115.40752308567859,0.7685513406935863
227.64669650496697,14.009007018287283,49.78160647708896,3063.5979240291595,1630.653569818687,0.6781465265855854
235.1103137903309,14.26522466624892,49.81987319719439,3477.2804587192218,223.4073756293302,0.6593904893434113
211.39940990699105,0.2087151910281082,50.18033046476286,3009.3621472060213,1237.5261818976844,0.6455007080716096
222.40997831887285,5.081630440577866,49.1224002426795,662.5176767240026,1310.8516148442704,0.8904247379185908
220.95448384867672,17.362372346481095,49.451340576905864,1860.439384912228,14.825982363390278,0.7898780985056593
236.8100535870692,15.906644494737979,50.31905259049327,577.8328088793205,272.5658491588436,0.8714643570397522
237.70106831446145,8.255347602275807,49.75765743217452,4904.009892584991,1949.0106674622018,0.9673570330439708
210.15934043142718,3.26401779876925,50.722998941688026,1875.6487521812714,935.0019113803689,0.7646982867070272
231.0262114231444,14.83104725133418,50.933002213195195,1491.7740676364722,664.2431895754956,0.9633584292375102
228.48822809863918,9.069156696438023,50.32757600001185,3572.8384177533962,8.558852865593991,0.6599795183079902
238.54048873279683,11.631849281017496,50.632743694400105,2613.802050183598,218.3613452450075,0.7375386138926502
229.12446439019885,10.549818395767762,50.353908512405546,1486.7419865302772,1671.358881454134,0.8067492177918222
211.7805387924641,17.94569032719184,50.25615800473309,3570.420894546994,1736.4504277598885,0.9794615606499615
211.0029041409293,12.71378335140242,50.981587859065165,2629.0733614532396,837.6053308180791,0.6069169520791873
232.48236783267348,19.16338968633764,50.56008073185447,1106.4776966699046,383.8692607035008,0.8529933402103835
218.60223504460046,16.345332084500196,50.2860847770977,2246.4462305596653,647.5631916152702,0.9457126560797714
216.66656285655395,3.2255863293034692,50.40768882674056,4585.051709980867,127.04853312102738,0.840460534555209
219.12807670663153,13.988919863336493,50.28355763349984,708.2245899864881,553.4935569911039,0.9569125374059838
229.21984764701287,13.566673667260222,50.63381064623444,637.9491236247053,1550.632057086053,0.619939429508399
238.4027819606295,18.731703620244822,49.5540953587352,753.5029020203054,1955.761035214312,0.9602064963054132
239.02383974408727,4.761586085609435,50.50914326239042,134.14573883706316,971.3902244954402,0.8301415902115243
223.42729946692862,9.136570758333978,50.27293779820437,3404.19311194634,1477.765680973164,0.6979260627079145
219.73689198535766,6.815778755738893,50.30118905694773,1437.9526946251447,1226.02213698603,0.8195745177947311
225.522351019915,19.070454211916626,49.397778416478715,600.909066198832,220.40076695728428,0.8311793118852514
214.05183822416654,5.4830187036801,49.30883351303385,819.0610713547702,1523.061029503433,0.8660264970456499
214.60928309481633,4.749084646547004,50.84144884171337,4538.406703200676,618.724394620767,0.9365559934734924
237.27491201544996,17.58842250851975,49.47580498527641,275.5885602410418,1693.151104389411,0.8345636804669938
214.05611330502362,8.242847132296609,50.66247031083986,4292.651113358283,397.0994808505799,0.8058110722102403
231.47770436635156,14.539800759004235,50.1155544118448,2295.2247752046405,1036.9985516513682,0.8107446830823335
212.3695088906547,0.4185995248489749,50.058556954160835,596.379715367763,1165.6332624055067,0.9589107905757385
212.42566915911146,7.138377491662893,50.983810318597264,3178.150900320724,467.7887525495648,0.6695186047756919
228.8631697476221,16.74095803016008,49.26804445491587,1381.5522510893002,621.9148362816434,0.8165803783492981
231.15915160364054,11.697947816665158,50.59250514979832,658.1583295164639,258.463631446318,0.7146432374510848
216.87872901574116,11.314133545881155,50.527208406708866,1948.1164819718733,290.65737167297925,0.8379640069267815
228.9559521389382,3.0712787830935895,49.38942787651523,1303.3682995088964,300.4243836250968,0.6654045158551865
220.25894636825217,14.819218734465803,49.11643485755534,1764.0726181242555,1272.1056965094597,0.9438531835812431
212.6189045917099,11.862693983162362,50.948455461839345,4293.567322552232,721.321483509997,0.7445098664359786
224.3673412003116,9.04187193427735,50.54887036523688,4515.173001583352,761.5340951535004,0.7682898614837131
221.40863598739023,18.30868557821717,50.172507789059054,371.3644736274946,581.3912386832751,0.6253299303650695
230.28232536798362,13.51045545181129,50.75917237408508,1268.6269553488644,1412.3174612325292,0.8668837878277007
221.20470360582988,0.2694351797733807,50.67348323320914,3858.6525717083714,1647.9218561513853,0.6542074464125062
234.53824155400977,0.741883156227745,49.12040130763312,2096.1552101797038,1306.0005699480375,0.9269753572198687
217.5896362130494,10.787190623901651,49.41786649004213,1386.4353492671262,1659.6933376473887,0.641340837238862
236.79807960576622,17.716907022738457,50.991603310620214,339.95776611888516,1084.3671167636726,0.8477121893521093
235.5545345215987,14.685357958526746,50.20217960773576,1100.3918826925558,131.42001540802295,0.9067152847614149
219.38207303133825,4.870754259718273,49.447439404725856,4585.944140374039,1285.9778436433407,0.6020521691374751
235.57035112962393,4.564463674184161,50.647493650376454,87.58410932992567,647.9373518500387,0.6362321123616032
211.3755125342671,4.275636605859567,49.843039672728516,3056.226060812294,1827.9840414409302,0.9595197260905894
218.1300854334093,5.708467711589586,49.60605050186958,15.909278824671746,1275.847832184158,0.8310631743765053
211.90901559104498,15.96111159788302,50.966261859484234,2569.821927351241,424.2234848801836,0.9969365503655147
236.00280891632488,14.176645121697732,50.9630077963948,2560.4267463300243,1653.7154478599182,0.8263229114987132
216.5486811245821,4.830749162241121,49.18046680293524,381.7942562801446,373.5164343479447,0.8108114997984102
223.77441580347394,12.665639082313602,49.43069815264028,3294.56546705805,400.52078614577914,0.6451276537908162
225.4066915452081,5.650428429790169,50.83879367633252,3684.042084156332,1197.5858990460113,0.9808377289353627
238.3276500931384,15.40131233555983,49.53523580213788,3300.808851277231,1018.1679339830137,0.9233139503750956
231.8049153551881,5.9635677405839065,50.06801664749872,1953.4404668575366,942.1130405303697,0.9117463256317462
213.03189912840446,11.995301751159941,50.38345244929212,3363.722682757715,1778.7462320799568,0.751158861464474
210.45771967446285,4.81415889493412,50.78758311604805,4601.359283032866,432.71330964061815,0.7005276046491389
233.11823788506442,11.624522989699544,50.22095707705691,3162.2082683898225,1410.3984614432527,0.7210822469357654
238.17209346914262,19.460528226337864,50.69234100965293,4633.530358283707,1808.5695378221267,0.8792528192775644
238.03647061548813,14.546583343410129,49.332081687058675,742.4186055733395,1671.2001525735457,0.8403033833958774
218.77717707936074,19.163609612816423,49.68652938481232,3122.174855782795,259.0808827224296,0.8166968568980058
233.0695302440603,17.749989236820475,49.868584933006616,2945.325032371064,556.5479634938786,0.8393316475106468
215.29418077876957,14.481599802705915,50.58930045443917,2103.764311497295,903.737392128868,0.8580363341796184
222.68072168186876,4.127734267540452,50.162577502806606,1783.7920175076965,1359.0394223567957,0.9029815459930088
227.32187977379346,17.450532096956305,49.051141792820914,4952.047539197103,1703.025796167592,0.9429717376563866
238.7005155993553,9.011721015567304,49.091190836480266,4437.176551323242,1686.8712160675775,0.8885252370879948
216.4618906315617,11.07659078584849,49.5229884096182,750.6148558103698,1742.9544435180323,0.9249276554925976
233.9421976916245,17.050521635401807,49.31711094602255,4680.911566719988,254.98896987754514,0.8911364042245229
217.94324307703147,15.342057112555032,49.694661339805116,2493.689312506146,1241.4533086672784,0.6861400423253112
212.09920743005344,3.5631959393035673,50.000292352412195,4582.643390250716,1794.4153561630867,0.983076891481454
228.38204910157617,8.923158844679413,50.255323214151716,648.98418978583,244.981567754061,0.8137920647657985
238.34531671305328,11.766975806966107,49.32370543438169,3210.277126044103,235.5040664324568,0.793785665176501
229.72039570622195,9.459741088345478,50.7046397978553,2149.938447993206,310.89145264732076,0.9115010780013132
225.75414017645497,1.3770049687678099,49.37979472232674,4195.4539345107305,1365.5745355458082,0.6779622617942053
225.5611892656694,13.011766772318634,49.4393766006364,4002.2502012385726,494.27959944190957,0.713540467204132
211.70313585526375,5.305652402518117,49.54164347455659,2728.6166301914454,300.12011244128377,0.662905488313763
224.72988494895037,4.53542788285808,49.427403116209184,2440.9327764046907,1366.3235749492414,0.9739514704801557
229.03934391797154,3.859017896363557,49.98224457852425,3593.723053870358,1760.9091084633656,0.6817754373394618
210.2111739740859,18.89024729195543,50.77578638717151,3547.944826353117,1947.5090249594518,0.831336922980789
232.2154585480042,17.133983367883605,49.18260326018991,4106.765560026075,1848.7536040779182,0.8804216740197686
214.99073367576014,19.069100810907628,49.99240186355199,996.8335324169453,334.1376469031325,0.854583565729605
211.49575760637973,2.24640652238266,49.80519079871032,2367.235372966466,946.1650005443323,0.8991931551439265
210.94320935209834,6.886473568732232,49.64315652255776,4688.869944113001,20.635590795279548,0.8788354662321892
211.84132047759778,18.813833889496404,49.503059838264996,394.699169807442,198.6595405966729,0.7273585493646125
221.1513842709822,6.511649194379137,49.08989846882764,2321.6323141350445,689.0963475281558,0.6622545333145357
230.44859776119822,0.12580518873070323,50.706629174074195,4730.487887100415,1406.140727669197,0.9662481790501984
227.41209147591,17.85186980912345,50.46472360095571,3752.6284934458454,411.553470246798,0.6788292233420647
214.57308948446078,19.003047951247645,50.108060416757716,1432.710911870444,859.3836328393562,0.745452574860083
237.9828295825848,11.586025561131223,50.94363311541302,1709.0476290342033,203.0770381080016,0.6511423155856394
226.36274143762316,17.444365753457717,49.90006289297238,2747.0233796085904,1810.2572663232152,0.6620014260254058
238.28113268987303,2.8256766941167877,49.403075383196914,4879.98627684388,830.0471786854548,0.8779224237626384
212.8352271377966,3.977793809318504,49.683345963348,1783.5833949477676,1297.2652023732828,0.8235267189851828
211.70224072725853,1.7026664845555661,50.86515552795604,1755.3071272068405,927.460394115619,0.980428322114182
237.64890258168586,4.3415062380780185,49.0138972143406,531.2350715026159,11.658413081905739,0.9241087646663537
220.45478907595398,9.869677858177916,49.96364591816707,1619.2509043952941,1083.7496796433834,0.7739294057804659
225.8963450507346,9.093691853099894,49.27965473360552,3953.0119401674024,1667.9699542255898,0.6059421796033846
212.35706829583867,8.545252763639326,50.81252592376007,2176.0248758588673,721.4677876902924,0.8507441178524479
216.73123135568693,0.9451433352940319,49.683127959582336,4879.411183313888,1905.9487011724013,0.8308431006301386
218.85903386528196,14.776181584881453,50.52336339672429,3448.5626722987763,1804.602604544491,0.9689128413640272
232.3784803149559,4.8946127374102,50.31435425877517,335.6079679560992,1810.6525920489287,0.7289549652559486
212.88005395981472,19.521000918345955,49.86576167364157,3996.3602813873676,393.49806245493556,0.9949271664319079
224.26808046969924,4.997545463293475,49.99678356890899,1576.5179678120235,1058.6465715789088,0.7444706941421201
234.3171496245456,10.16369571775302,50.79829931322712,4688.609294151015,1921.2562857603557,0.8146214240682654
239.95058011847934,15.683190214675795,50.19605932758671,3558.0774711433905,784.3081685272364,0.859375441161106
230.26977852386034,14.996668921581527,50.43514284287953,2557.204024833883,1181.2917683044138,0.8840887096238534
228.76629218946758,13.852216666140656,50.79365269593094,157.69191522854996,1456.9243875411075,0.615446946549534
233.29322674357508,7.109940603462423,50.787561840999004,3242.762229482948,811.2836200718627,0.9147789677672726
229.0895952401712,15.988445696851661,49.29192277807647,2997.6906253521192,1549.7791583088547,0.6908759920691624
237.0382141018237,16.185233293649503,50.95925420176807,2439.119577125728,830.1995003428104,0.9038845802333684
223.57951809935278,6.654389256124595,50.070039703788595,2183.9630614197945,1631.9203247112573,0.9927860072536485
214.80871636053155,10.091227825518612,50.37943751452265,1888.6261380606172,770.8127479015697,0.7347170663788067
215.82959649282452,11.18784829531508,50.44974596921691,690.2031483012561,1497.3700225834582,0.6899419004299603
236.57982095073612,9.475080972555698,49.41346342333691,4677.997133029196,512.9206770952612,0.6521571241681013
223.3184232358782,16.801858949461778,50.61573450941995,4162.90008886751,1267.5739187817696,0.7544548879690914
210.4520523860699,6.857468878978037,49.519914400659374,3909.716320914117,1346.652921868853,0.6579699007262064
226.3687223424702,18.458766539413844,50.60153716310679,1975.1750721907417,1504.33527582837,0.9163412208523314
215.96125302147274,4.126128893358228,49.65735820698329,2192.8762453939275,1361.3190929213615,0.6006975984621657
219.19014718098106,4.562290992506641,50.60001412112224,4958.248729038079,13.180008819938083,0.9652140921141181
229.12878990932631,17.563448028585015,49.98951273708577,3478.291333596424,1739.1776977397058,0.7569048044654568
234.0055899132568,19.45887541908242,50.512647981099995,962.7859727667021,1275.5079197395967,0.9383330101212111
236.387343130098,3.436204981797988,50.96665349426496,3036.356480980395,116.04002611593778,0.622108442934908
211.57750173608588,8.609282433340708,49.801051390399365,3643.5006331078025,1370.7257796932215,0.6878155547865121
216.14298043433269,0.5045937850610627,50.10999003502461,3393.7830031223957,948.7697008200189,0.8370408845688079
226.17172850571802,0.9144767436128198,49.371180593069425,3777.7542006995213,680.2184809107068,0.7863752325125593
223.97234677653955,16.79448544790575,49.899903398508144,1988.70425117127,1562.0048767981787,0.6088493690969413
212.4600956203448,7.414036634454653,50.37205103074344,903.343260046986,674.2979860759461,0.7698029444215018
220.7082046421873,1.3394966203990033,49.8345185472193,2799.8741174499005,1526.1565192902394,0.7386648624470233
220.17466465417488,9.339195118946257,49.80890051776068,2110.253626834609,1801.744456495077,0.9190949360215528
213.75814457990722,3.1102898052512185,50.755472747539294,1810.430790240203,1255.5105976718885,0.847534044567141
232.59997501947856,11.506375451119677,50.2437495681453,325.5030004383042,809.4483942159645,0.6915616083668752
231.15149636690484,9.851205189628375,50.98097729241575,1599.7712893708215,1103.6056628005954,0.827170419293267
232.28761983344194,11.642540612839596,49.31493768565917,4226.586859268969,983.7668313548045,0.9578271232456931
235.43962741507337,0.9725955427856348,49.17312353604871,4172.634947838597,441.4289937586349,0.6447150051253686
223.6285016237335,17.11029132235642,49.50322548040908,1165.204967421487,1248.1942664108603,0.8647469847026938
223.42776017432752,12.322020605199635,49.862558928678254,2339.5693636202723,1973.0926959012077,0.6663035565775001
216.68938392919958,15.310442042814518,50.70344117159479,2629.4439775859123,1100.6709435672317,0.7219221066824849
226.49681124578245,15.737041816643867,50.855432700963085,332.66835292558807,515.0407336684999,0.8188444442367042
222.062805001441,14.32485217873692,50.37390750855442,1172.525918561358,1857.6803596018315,0.6789463815316802
220.6641436020226,8.593544902420074,49.67905079593147,4547.679037648596,627.6170988859288,0.7790818879709552
236.21446653464105,4.333626122348657,50.08021207476813,4899.020626018107,1792.2401771565299,0.990533332097347
217.11573149381334,17.242546130158992,50.059466883704545,1322.0735015344676,781.1543404048267,0.956965147728635
212.16230617448815,11.545037942286147,49.58398176449245,497.7395044434812,204.79425568450503,0.6178294462587319
223.55814778304625,14.114341940772878,50.63130294280347,1874.3343611380099,1710.918064857294,0.6031657786945113
223.63034097645152,9.284272827378215,49.030391891038725,4977.606807477474,1663.4290733913617,0.899018763426745
235.7120038571916,0.19985659679305545,49.434421446008116,1781.4050216883847,1540.1950109014908,0.9591868599008242
219.415447507023,19.420901520621207,50.78438775236516,2090.2608184568467,1002.5700424859556,0.7497700300078173
239.3246497076874,19.975884313957465,50.843997260682386,716.6300823047122,566.6447593122294,0.9121393096252333
219.10121623266548,17.729344548518323,50.581102169414976,2619.6551575298777,1940.692082692205,0.8093148989545937
237.57190409766758,15.372788963606581,50.38993990329381,3903.8015636402674,1723.6526570578847,0.807001392845953
237.83488004990053,0.27548404425618234,50.914838991654435,4697.262508084996,363.2203349415468,0.6323814345534868
229.00319949051584,15.0778557436662,50.61355754788115,2424.8984666824645,1853.6589375665965,0.8809459000938169
219.3833677746948,15.354822570787942,50.181862829023494,4771.206530890976,618.4076083806283,0.9897287066708457
222.8996903412238,12.809880611432114,49.66974700310817,4835.317829956199,1996.0154553324542,0.9959859444356973
220.9817608420828,3.3612567547296646,49.52655825572807,2778.279934551878,70.23127298646136,0.9126363288134514
226.84427099775738,4.1998282659177155,50.73628526639574,1066.4075787361237,636.4136489281276,0.8502729258255133
